প্লাটিনাম  কার্ডে কত ফি রাখেন?,1.0
ব্যাংক অ্যাকাউন্ট থেকে কীভাবে মোবাইল রির্চাজ করা যায়,5.0
এক বছরে ফিস কত?,1.0
"ভাই, প্লাতিনুম আর সিগ্নাতুর চ্রেদিত কার্ডে আপনারা চার্জ কত রাখেন?",1.0
কত আয় হলে ক্রেডিট কার্ড নেয়া যায়?,2.0
সিগনেচার  কার্ডে বছরে কি কি কারণে বিল কাটবেন?,1.0
আমি গোল্ড কার্ড নিব এইটা তে কি ইন্তেরেস্ত রেট বেশি?,4.0
ক্রেডিট  কার্ডে  আপনারা এত বিল রাখেন কেন?,1.0
সুদের হাড় কতো ক্রেডিট কার্ডে,4.0
এই নাম্বারে টাকা মোবাইল Recharge দেন তো,5.0
"ভাই, প্লাতিনুম আর সিগ্নাতুর চ্রেদিত কার্ডে বিলের বিষয়টা একটু বুঝিয়ে বলেন।",1.0
ক্রেডিট কার্ড পেতে হলে আপনাদের কি দরকারি কাগজপত্র দিতে হবে?,6.0
আমার ইচ্চা ক্রেডিট কার্ড নেওয়ার কেমনে সুদ দিতে হয়,4.0
আমি ক্লাসিক কার্ড নিব এইটা তে কি ইন্তেরেস্ত হার বেশি?,4.0
ভাই সুদএর হার কত আপনাদের ক্রেডিট কার্ডের জানান,4.0
দাদা ক্রেডিট কার্ডে সুদএর হার কত আপনাদের জানান,4.0
যদি আপনাদের ক্রেডিট কার্ড নিতে চাই কোন জিনিস জমা নিবেন?,6.0
আপনাদের কাছ থেকে ক্রেডিট কার্ড নিতে গেলে কোন কাগজপাতি নিয়ে আসতে হবে?,6.0
গোল্ড  কার্ডে এত বিল  কেন আসে?,1.0
আপনাদের ক্রেডিট কার্ডে কি সুবিধা পাওয়া যায়?,3.0
আমার ইচ্চা ক্রেডিট কার্ড নেওয়ার কেমনে সুদ ইন্টারেস্ট দিতে হয়,4.0
কার্ডের সুবিধা কেমন?,3.0
তাড়াতাড়ি ফোনে রিচারজে করে দাও,5.0
বার্ষিক চার্জ কত ক্রেডিট কার্ডে ?,1.0
ক্রেডিট কার্ড নিতে হলে কি কি কাগজপত্র জমা দিতে হবে?,6.0
আমি কি ফ্যাসিলিটিস পাবো ব্র্যাক ব্যাংকের ক্রেডিট কার্ড নিলে?,3.0
যদি আপনাদের ক্রেডিট কার্ড নিতে চাই কি জিনিস জমা নেয়া হবে?,6.0
মোবাইলে টপ আপ চাচ্ছি,5.0
আমাকে 1000 টাকা ফ্লেক্সি দিয়ে সাহায্য করুন,5.0
ক্রেডিট  কার্ডে ব্র্যাক ব্যাংক কি কি বিল কাটে?,1.0
ক্রেডিট কার্ড নিতে চাইলে কত স্যালারি পাওয়া লাগবো?,2.0
আপনাদের কাছ থেকে ক্রেডিট কার্ড নিতে গেলে কি কি জিনিস নঈয়ে আসতে হবে?,6.0
আচ্ছা কার্ড নিতে চেলে কত বেতন পেতে হবে?,2.0
কিসের কিসের ফি কাটবেন?,1.0
যদি আপনাদের ক্রেডিত কার্ড নেই কোন কাগজপত্র জমা নেয়া হবে?,6.0
প্লাটিনাম  কার্ডে ফিয়ের বেপারটা বলেন।,1.0
ক্রেডিট  কার্ডে এক বছরে বিল কত কাটবে?,1.0
"আপনাদের ক্রেডিট কার্ড নিতে চাই, কি জিনিস জমা দিতে হবে?",6.0
ব্র্যাকের ক্রেডিট কার্ড নিতে হলে কোন জিনিস জমা দিবো?,6.0
ক্রেডীট কার্ডের খরচ কি রকম পড়ে?,1.0
চকার্ড ইন্টারেস্ট কত মাসে,4.0
দাদা ক্রেডিট কার্ডে মাসিক সুদ কত আপনাদের জানান প্লিস,4.0
দ্রুত ব্যাংক অ্যাকাউন্ট থাইকা ম্বাইলে লোড দরকার,5.0
ক্রেডিট  কার্ডে চার্জ কত বলেন।,1.0
ক্রেডিট কার্ড পাবার জন্য কত টাকা বেতন দেখান লাগবে?,2.0
ক্রেডিট কার্ড নাওয়ার জন্য মাসিক কত টাকা বেতন ধরা লাগব?,2.0
গোল্ড  কার্ডে কিসের কিসের বিল কাটবেন?,1.0
"প্লাতিনাম কার্ড নিব, ফ্যাসিলিটিস কেমন?",3.0
ক্রেডিট কার্ডে আপনারা কি কি ফ্যাসিলিটি দেন?,3.0
